run_id,env,method,seed,episode,phase,beta_raw,beta_deployed,return,length,epsilon,alignment_rate,mean_signed_alignment,mean_advantage,mean_abs_advantage,mean_d_eff,median_d_eff,frac_d_eff_below_gamma,frac_d_eff_above_one,bellman_residual,td_target_abs_max,q_abs_max,catastrophic,success,regret,shift_event,divergence_event
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,0,biased_exploitable,-1.7959085835387536,-1.7959085835387536,-5.0,20,1.0,0.0,0.0,-0.29231110637499996,0.5925106063750001,0.9499999999999998,0.95,0.0,0.0,0.5233720565129093,1.000947625,0.415722584168125,0,0,5.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,1,biased_exploitable,-1.9926512806540493,-1.9926512806540493,-11.0,20,0.99981,0.9,1.1310066029235395,-0.6297684711183594,0.8162418399135835,0.5344013310226869,0.25104555999352596,0.9,0.1,0.6510029705246965,1.383848710936581,1.03479032069418,0,0,11.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,2,biased_exploitable,-1.8425474672425248,-1.8425474672425248,-3.0,20,0.99962,0.7,0.6366056145509292,-0.31947667950308684,0.818604515500325,0.7555383847520151,0.6988558518384018,0.7,0.3,0.6653406134285287,1.4156481545997412,1.05007240853898,0,0,3.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,3,biased_exploitable,-1.2363488604638022,-1.2363488604638022,1.0,20,0.99943,0.6,0.2660804403672805,-0.14440900172058244,0.6864988870012504,0.880548484140428,0.8051427474364087,0.65,0.35,0.6759971255075478,1.3550114399733801,0.7741872901173027,0,0,-1.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,4,biased_exploitable,-1.9991306415595589,-1.9991306415595589,-5.0,20,0.99924,0.75,1.0427158633252611,-0.8433832041015498,1.1294821462118967,0.5731049675172972,0.38726322120699486,0.75,0.25,0.43168121218102923,1.5782862513350882,0.835854446934568,0,0,5.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,5,biased_exploitable,-1.998614684358306,-1.998614684358306,4.0,20,0.99905,0.8,1.5928623622129534,-0.796777523739185,0.8472829586947841,0.5033619667195166,0.44467225302788704,0.85,0.15,0.7164422060168494,2.2489191918529547,1.4762292124494811,0,0,-4.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,6,biased_exploitable,-1.9999911217956097,-1.9999911217956097,5.0,20,0.99886,0.95,2.601837242176863,-1.3018203371262798,1.4018203371262798,0.26940856798424767,0.06794839422500337,0.95,0.05,0.6485701060350368,2.4069863940609513,1.7979362043447698,0,0,-5.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,7,biased_exploitable,-1.9999998978840539,-1.9999998978840539,-2.0,20,0.99867,1.0,3.496674733590049,-1.74834512787772,1.74834512787772,0.1032284316334946,0.05421875870663027,1.0,0.0,0.5527430187323253,2.3886812928704924,1.751540801539346,0,0,2.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,8,biased_exploitable,-1.9999996323974838,-1.9999996323974838,2.0,20,0.99848,0.95,3.240511408754768,-1.6202557871043606,1.7202557871043607,0.22849015173008227,0.06462690645794647,0.95,0.05,1.0957852369551537,2.46839691475246,1.7342230205986586,0,0,-2.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,9,biased_exploitable,-1.9999984506321686,-1.9999984506321686,2.0,20,0.99829,0.95,2.9527909642163435,-1.4763957534715686,1.5763957534715687,0.2628231440048605,0.06143025250521981,0.95,0.05,1.1031073636227497,2.4082384517890496,1.638954569700584,0,0,-2.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,10,biased_exploitable,-1.9999954149150545,-1.9999954149150545,6.0,20,0.9981,1.0,2.7357969087113188,-1.367899514045411,1.367899514045411,0.1551363942099121,0.0674367201856316,1.0,0.0,0.6662083553651587,2.4741740935031102,2.01207436774759,0,0,-6.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,11,biased_exploitable,-1.9999999572313283,-1.9999999572313283,-1.0,20,0.99791,0.95,3.6707424497056493,-1.8353754325289569,1.9353754325289567,0.21406191006186798,0.02216574997148901,0.95,0.05,1.1817018398146655,2.468399305124876,1.9369741310036512,0,0,1.0,0,0
dev-rps-adaptive_beta_no_clip-s2-193913668,rps,adaptive_beta_no_clip,2,12,biased_exploitable,-1.9999999765200769,-1.9999999765200769,1.0,20,0.99772,0.95,3.790682814154151,-1.8953414476076933,1.9953414476076934,0.15815146667029772,0.02824202032684937,0.95,0.05,0.6215929949898968,2.5082802136531894,2.0049858085545,0,0,-1.0,0,0
